[
((3.0984310218011288e-15, 11.388037984510902, 52.500736356718974), (3.1539421730323866e-15, 11.646857029613422, 53.46666218300804), 0.09944025698709223),
((3.1539421730323866e-15, 11.646857029613422, 53.46666218300804), (3.2094533242636444e-15, 11.905676074715942, 54.432588009297106), 0.09944025698709223),
((3.2094533242636444e-15, 11.905676074715942, 54.432588009297106), (3.2649644754949022e-15, 12.164495119818461, 55.39851383558617), 0.09446824413773762),
((3.2649644754949022e-15, 12.164495119818461, 55.39851383558617), (3.32047562672616e-15, 12.423314164920981, 56.36443966187524), 0.09446824413773762),
((3.32047562672616e-15, 12.423314164920981, 56.36443966187524), (0.135476220752272, 12.603394673140672, 57.338717447812094), 0.07694497527671314),
((0.135476220752272, 12.603394673140672, 57.338717447812094), (0.2709524415045407, 12.783475181360362, 58.31299523374895), 0.07694497527671314),
((0.2709524415045407, 12.783475181360362, 58.31299523374895), (0.5385690088343583, 12.880382972931912, 59.271635026801235), 0.0694428401872336),
((0.5385690088343583, 12.880382972931912, 59.271635026801235), (0.806185576164176, 12.977290764503461, 60.23027481985352), 0.0694428401872336),
((0.806185576164176, 12.977290764503461, 60.23027481985352), (1.1993528820154165, 12.988639647979856, 61.14967172677322), 0.0626721632689783),
((1.1993528820154165, 12.988639647979856, 61.14967172677322), (1.5925201878666568, 12.99998853145625, 62.06906863369292), 0.0626721632689783),
((1.5925201878666568, 12.99998853145625, 62.06906863369292), (2.1015571483217843, 12.925499059661517, 62.926584051328284), 0.05656162735025291),
((2.1015571483217843, 12.925499059661517, 62.926584051328284), (2.610594108776912, 12.851009587866784, 63.784099468963646), 0.05656162735025291),
((2.610594108776912, 12.851009587866784, 63.784099468963646), (3.2229665444727065, 12.692515938812893, 64.55861852180198), 0.05104686868360325),
((3.2229665444727065, 12.692515938812893, 64.55861852180198), (3.835338980168501, 12.534022289759001, 65.3331375746403), 0.05104686868360325),
((3.835338980168501, 12.534022289759001, 65.3331375746403), (4.447711415864296, 12.37552864070511, 66.10765662747863), 0.04849452524942309),
((4.447711415864296, 12.37552864070511, 66.10765662747863), (5.0600838515600906, 12.217034991651218, 66.88217568031696), 0.04849452524942309),
((3.32047562672616e-15, 12.423314164920981, 56.36443966187524), (3.375986777957418e-15, 12.682133210023501, 57.330365488164304), 0.0852575903343082),
((3.375986777957418e-15, 12.682133210023501, 57.330365488164304), (3.4314979291886757e-15, 12.940952255126021, 58.29629131445337), 0.0852575903343082),
((2.321274904563519e-15, 7.764571353075622, 38.97777478867205), (2.376786055794777e-15, 8.023390398178144, 39.94370061496112), 0.1937114844585008),
((2.376786055794777e-15, 8.023390398178144, 39.94370061496112), (2.432297207026035e-15, 8.282209443280664, 40.90962644125018), 0.1937114844585008),
((2.432297207026035e-15, 8.282209443280664, 40.90962644125018), (2.4878083582572927e-15, 8.541028488383184, 41.87555226753925), 0.18402591023557577),
((2.4878083582572927e-15, 8.541028488383184, 41.87555226753925), (2.5433195094885505e-15, 8.799847533485703, 42.841478093828314), 0.18402591023557577),
((2.5433195094885505e-15, 8.799847533485703, 42.841478093828314), (2.5988306607198083e-15, 9.058666578588223, 43.80740392011738), 0.17482461472379698),
((2.5988306607198083e-15, 9.058666578588223, 43.80740392011738), (2.654341811951066e-15, 9.317485623690743, 44.773329746406446), 0.17482461472379698),
((2.654341811951066e-15, 9.317485623690743, 44.773329746406446), (2.709852963182324e-15, 9.576304668793263, 45.73925557269551), 0.16608338398760714),
((2.709852963182324e-15, 9.576304668793263, 45.73925557269551), (2.7653641144135818e-15, 9.835123713895783, 46.70518139898458), 0.16608338398760714),
((2.7653641144135818e-15, 9.835123713895783, 46.70518139898458), (-0.09631067353844582, 10.209827914825876, 47.62730992363172), 0.1352759542790559),
((-0.09631067353844582, 10.209827914825876, 47.62730992363172), (-0.19262134707689438, 10.58453211575597, 48.54943844827886), 0.1352759542790559),
((-0.19262134707689438, 10.58453211575597, 48.54943844827886), (-0.3828712057344751, 11.065895011514792, 49.40506380663815), 0.12208654873684793),
((-0.3828712057344751, 11.065895011514792, 49.40506380663815), (-0.5731210643920558, 11.547257907273615, 50.26068916499743), 0.12208654873684793),
((-0.5731210643920558, 11.547257907273615, 50.26068916499743), (-0.852625525245538, 12.123426745815722, 51.02874302108829), 0.11018311023500525),
((-0.852625525245538, 12.123426745815722, 51.02874302108829), (-1.1321299860990202, 12.69959558435783, 51.79679687717915), 0.11018311023500525),
((-1.1321299860990202, 12.69959558435783, 51.79679687717915), (-1.4940067217000683, 13.356383176683574, 52.45836719604002), 0.09944025698709223),
((-1.4940067217000683, 13.356383176683574, 52.45836719604002), (-1.8558834573011165, 14.013170769009317, 53.1199375149009), 0.09944025698709223),
((-1.8558834573011165, 14.013170769009317, 53.1199375149009), (-2.2912218614192037, 14.734404824842589, 53.65873423965542), 0.08974483193085074),
((-2.2912218614192037, 14.734404824842589, 53.65873423965542), (-2.726560265537291, 15.45563888067586, 54.19753096440995), 0.08974483193085074),
((-2.726560265537291, 15.45563888067586, 54.19753096440995), (-3.161898669655378, 16.17687293650913, 54.736327689164476), 0.0852575903343082),
((-3.161898669655378, 16.17687293650913, 54.736327689164476), (-3.5972370737734654, 16.898106992342402, 55.275124413919), 0.0852575903343082),
((2.7653641144135818e-15, 9.835123713895783, 46.70518139898458), (2.8208752656448396e-15, 10.093942758998303, 47.671107225273644), 0.14989025404881542),
((2.8208752656448396e-15, 10.093942758998303, 47.671107225273644), (2.8763864168760974e-15, 10.352761804100822, 48.63703305156271), 0.14989025404881542),
((1.3220741824008785e-15, 3.105828541230249, 21.591109915468824), (1.381220080969812e-15, 3.3646475863327696, 22.557035741757893), 0.44012666865176525),
((1.381220080969812e-15, 3.3646475863327696, 22.557035741757893), (1.4403659795387454e-15, 3.6234666314352904, 23.522961568046963), 0.44012666865176525),
((1.4403659795387454e-15, 3.6234666314352904, 23.522961568046963), (1.499511878107679e-15, 3.882285676537811, 24.488887394336032), 0.41812033521917696),
((1.499511878107679e-15, 3.882285676537811, 24.488887394336032), (1.5586577766766124e-15, 4.141104721640332, 25.454813220625102), 0.41812033521917696),
((1.5586577766766124e-15, 4.141104721640332, 25.454813220625102), (1.6178036752455459e-15, 4.399923766742853, 26.42073904691417), 0.3972143184582181),
((1.6178036752455459e-15, 4.399923766742853, 26.42073904691417), (1.6769495738144794e-15, 4.658742811845373, 27.38666487320324), 0.3972143184582181),
((1.6769495738144794e-15, 4.658742811845373, 27.38666487320324), (1.7360954723834128e-15, 4.917561856947894, 28.35259069949231), 0.37735360253530714),
((1.7360954723834128e-15, 4.917561856947894, 28.35259069949231), (1.7952413709523465e-15, 5.176380902050415, 29.31851652578138), 0.37735360253530714),
((1.7952413709523465e-15, 5.176380902050415, 29.31851652578138), (0.02980901962621103, 5.513324009385082, 30.259569534261022), 0.30735686772502346),
((0.02980901962621103, 5.513324009385082, 30.259569534261022), (0.05961803925242026, 5.850267116719749, 31.200622542740664), 0.30735686772502346),
((0.05961803925242026, 5.850267116719749, 31.200622542740664), (0.11900921386630504, 6.262769945787935, 32.10964075179301), 0.27738957312183365),
((0.11900921386630504, 6.262769945787935, 32.10964075179301), (0.17840038848018983, 6.67527277485612, 33.01865896084535), 0.27738957312183365),
((0.17840038848018983, 6.67527277485612, 33.01865896084535), (0.2669217153815668, 7.1601959300525975, 33.8887241930193), 0.25034408974245487),
((0.2669217153815668, 7.1601959300525975, 33.8887241930193), (0.35544304228294377, 7.645119085249075, 34.75878942519325), 0.25034408974245487),
((0.35544304228294377, 7.645119085249075, 34.75878942519325), (0.4724208207234548, 8.19877200855819, 35.58327995871222), 0.2259355409925655),
((0.4724208207234548, 8.19877200855819, 35.58327995871222), (0.5893985991639659, 8.752424931867306, 36.40777049223119), 0.2259355409925655),
((0.5893985991639659, 8.752424931867306, 36.40777049223119), (0.733942557616565, 9.370593990237905, 37.180411456294095), 0.20390682574579033),
((0.733942557616565, 9.370593990237905, 37.180411456294095), (0.8784865160691642, 9.988763048608504, 37.953052420357004), 0.20390682574579033),
((0.8784865160691642, 9.988763048608504, 37.953052420357004), (1.0230304745217633, 10.606932106979103, 38.72569338441991), 0.1937114844585008),
((1.0230304745217633, 10.606932106979103, 38.72569338441991), (1.1675744329743625, 11.225101165349702, 39.49833434848282), 0.1937114844585008),
((1.1675744329743625, 11.225101165349702, 39.49833434848282), (1.3121183914269616, 11.843270223720301, 40.27097531254573), 0.18402591023557577),
((1.3121183914269616, 11.843270223720301, 40.27097531254573), (1.4566623498795608, 12.4614392820909, 41.04361627660864), 0.18402591023557577),
((1.4566623498795608, 12.4614392820909, 41.04361627660864), (1.60120630833216, 13.0796083404615, 41.81625724067155), 0.17482461472379698),
((1.60120630833216, 13.0796083404615, 41.81625724067155), (1.745750266784759, 13.697777398832098, 42.588898204734456), 0.17482461472379698),
((1.745750266784759, 13.697777398832098, 42.588898204734456), (1.8902942252373582, 14.315946457202697, 43.361539168797364), 0.16608338398760714),
((1.8902942252373582, 14.315946457202697, 43.361539168797364), (2.034838183689957, 14.934115515573296, 44.13418013286027), 0.16608338398760714),
((2.034838183689957, 14.934115515573296, 44.13418013286027), (2.0504090513897597, 15.486666840184636, 44.967513548576534), 0.1352759542790559),
((2.0504090513897597, 15.486666840184636, 44.967513548576534), (2.0659799190895622, 16.039218164795976, 45.800846964292795), 0.1352759542790559),
((2.0659799190895622, 16.039218164795976, 45.800846964292795), (1.952194289597052, 16.512546108223415, 46.67435339729243), 0.12208654873684793),
((1.952194289597052, 16.512546108223415, 46.67435339729243), (1.838408660104542, 16.985874051650853, 47.54785983029206), 0.12208654873684793),
((1.838408660104542, 16.985874051650853, 47.54785983029206), (1.5980683132506783, 17.368323709041828, 48.44003065319297), 0.11018311023500525),
((1.5980683132506783, 17.368323709041828, 48.44003065319297), (1.3577279663968147, 17.750773366432803, 49.33220147609388), 0.11018311023500525),
((1.3577279663968147, 17.750773366432803, 49.33220147609388), (0.9967508791650199, 18.032927557944706, 50.221068482291045), 0.09944025698709223),
((0.9967508791650199, 18.032927557944706, 50.221068482291045), (0.6357737919332251, 18.31508174945661, 51.10993548848821), 0.09944025698709223),
((0.6357737919332251, 18.31508174945661, 51.10993548848821), (0.16304841822541355, 18.489992902478342, 51.9736118223086), 0.08974483193085074),
((0.16304841822541355, 18.489992902478342, 51.9736118223086), (-0.30967695548239804, 18.664904055500074, 52.837288156128984), 0.08974483193085074),
((-0.30967695548239804, 18.664904055500074, 52.837288156128984), (-0.7824023291902096, 18.839815208521806, 53.70096448994937), 0.0852575903343082),
((-0.7824023291902096, 18.839815208521806, 53.70096448994937), (-1.2551277028980212, 19.014726361543538, 54.56464082376976), 0.0852575903343082),
((2.034838183689957, 14.934115515573296, 44.13418013286027), (2.1793821421425563, 15.552284573943895, 44.90682109692318), 0.14989025404881542),
((2.1793821421425563, 15.552284573943895, 44.90682109692318), (2.3239261005951555, 16.170453632314494, 45.67946206098609), 0.14989025404881542),
((1.7952413709523465e-15, 5.176380902050415, 29.31851652578138), (1.85438726952128e-15, 5.4351999471529355, 30.28444235207045), 0.34056162628811465),
((1.85438726952128e-15, 5.4351999471529355, 30.28444235207045), (1.9135331680902135e-15, 5.694018992255456, 31.25036817835952), 0.34056162628811465),
((1.9135331680902135e-15, 5.694018992255456, 31.25036817835952), (1.972679066659147e-15, 5.952838037357977, 32.21629400464859), 0.3235335449737089),
((1.972679066659147e-15, 5.952838037357977, 32.21629400464859), (2.0318249652280804e-15, 6.211657082460498, 33.182219830937655), 0.3235335449737089),
((2.0318249652280804e-15, 6.211657082460498, 33.182219830937655), (2.090970863797014e-15, 6.4704761275630185, 34.14814565722672), 0.30735686772502346),
((2.090970863797014e-15, 6.4704761275630185, 34.14814565722672), (2.1501167623659474e-15, 6.729295172665539, 35.11407148351579), 0.30735686772502346),
((2.1501167623659474e-15, 6.729295172665539, 35.11407148351579), (2.209262660934881e-15, 6.98811421776806, 36.07999730980485), 0.2919890243387723),
((2.209262660934881e-15, 6.98811421776806, 36.07999730980485), (2.2684085595038144e-15, 7.246933262870581, 37.04592313609392), 0.2919890243387723),
((2.2684085595038144e-15, 7.246933262870581, 37.04592313609392), (-0.021962964912258135, 7.531792485484253, 38.00424085557123), 0.2378268852553321),
((-0.021962964912258135, 7.531792485484253, 38.00424085557123), (-0.04392592982451854, 7.816651708097925, 38.96255857504855), 0.2378268852553321),
((-0.04392592982451854, 7.816651708097925, 38.96255857504855), (-0.08782510115942918, 8.127204051139193, 39.91210062519045), 0.2146387639429372),
((-0.08782510115942918, 8.127204051139193, 39.91210062519045), (-0.13172427249433982, 8.437756394180461, 40.86164267533235), 0.2146387639429372),
((-0.13172427249433982, 8.437756394180461, 40.86164267533235), (-0.19750616587377806, 8.773623497456251, 41.80125218541648), 0.1937114844585008),
((-0.19750616587377806, 8.773623497456251, 41.80125218541648), (-0.2632880592532163, 9.109490600732041, 42.74086169550061), 0.1937114844585008),
((-0.2632880592532163, 9.109490600732041, 42.74086169550061), (-0.35087252957302323, 9.470263261913372, 43.66939389607469), 0.17482461472379698),
((-0.35087252957302323, 9.470263261913372, 43.66939389607469), (-0.43845699989283016, 9.831035923094703, 44.59792609664876), 0.17482461472379698),
((-0.43845699989283016, 9.831035923094703, 44.59792609664876), (-0.5477373389672744, 10.216274596266693, 45.514249714255804), 0.15777921478822676),
((-0.5477373389672744, 10.216274596266693, 45.514249714255804), (-0.6570176780417187, 10.601513269438684, 46.430573331862846), 0.15777921478822676),
((-0.6570176780417187, 10.601513269438684, 46.430573331862846), (-0.7662980171161631, 10.986751942610674, 47.34689694946989), 0.14989025404881542),
((-0.7662980171161631, 10.986751942610674, 47.34689694946989), (-0.8755783561906074, 11.371990615782664, 48.26322056707693), 0.14989025404881542),
((2.2684085595038144e-15, 7.246933262870581, 37.04592313609392), (2.327554458072748e-15, 7.5057523079731014, 38.011848962382984), 0.263520094465742),
((2.327554458072748e-15, 7.5057523079731014, 38.011848962382984), (2.3867003566416813e-15, 7.764571353075622, 38.97777478867205), 0.263520094465742),
((6.123233995736766e-16, 0.0, 10.0), (0.5000000000000008, -0.352244265553647, 10.791153573830373), 0.5987369392383786),
((0.5000000000000008, -0.352244265553647, 10.791153573830373), (1.0000000000000009, -0.704488531107294, 11.582307147660746), 0.5987369392383786),
((1.0000000000000009, -0.704488531107294, 11.582307147660746), (1.5000000000000009, -1.056732796660941, 12.373460721491119), 0.5688000922764596),
((1.5000000000000009, -1.056732796660941, 12.373460721491119), (2.000000000000001, -1.408977062214588, 13.164614295321492), 0.5688000922764596),
((2.000000000000001, -1.408977062214588, 13.164614295321492), (2.4245527858584017, -1.7592405979437062, 13.999521707887945), 0.46329123015975293),
((2.4245527858584017, -1.7592405979437062, 13.999521707887945), (2.8491055717168026, -2.109504133672824, 14.834429120454399), 0.46329123015975293),
((2.8491055717168026, -2.109504133672824, 14.834429120454399), (3.1949800403812407, -2.455121222575609, 15.70673622221642), 0.41812033521917696),
((3.1949800403812407, -2.455121222575609, 15.70673622221642), (3.540854509045679, -2.800738311478394, 16.579043323978443), 0.41812033521917696),
((3.540854509045679, -2.800738311478394, 16.579043323978443), (3.8054183469649034, -3.139078598818992, 17.482111331178196), 0.37735360253530714),
((3.8054183469649034, -3.139078598818992, 17.482111331178196), (4.069982184884128, -3.4774188861595903, 18.38517933837795), 0.37735360253530714),
((4.069982184884128, -3.4774188861595903, 18.38517933837795), (4.251221901503561, -3.8059073980558877, 19.31213535819327), 0.34056162628811465),
((4.251221901503561, -3.8059073980558877, 19.31213535819327), (4.432461618122994, -4.134395909952185, 20.23909137800859), 0.34056162628811465),
((4.432461618122994, -4.134395909952185, 20.23909137800859), (4.528997869763628, -4.450532650481865, 21.18288071541734), 0.30735686772502346),
((4.528997869763628, -4.450532650481865, 21.18288071541734), (4.625534121404262, -4.766669391011544, 22.12667005282609), 0.30735686772502346),
((4.625534121404262, -4.766669391011544, 22.12667005282609), (4.722070373044896, -5.082806131541224, 23.070459390234838), 0.2919890243387723),
((4.722070373044896, -5.082806131541224, 23.070459390234838), (4.81860662468553, -5.398942872070903, 24.014248727643587), 0.2919890243387723),
((4.81860662468553, -5.398942872070903, 24.014248727643587), (4.915142876326164, -5.715079612600583, 24.958038065052335), 0.27738957312183365),
((4.915142876326164, -5.715079612600583, 24.958038065052335), (5.011679127966798, -6.0312163531302625, 25.901827402461084), 0.27738957312183365),
((5.011679127966798, -6.0312163531302625, 25.901827402461084), (5.108215379607432, -6.347353093659942, 26.845616739869833), 0.263520094465742),
((5.108215379607432, -6.347353093659942, 26.845616739869833), (5.204751631248066, -6.663489834189622, 27.78940607727858), 0.263520094465742),
((5.204751631248066, -6.663489834189622, 27.78940607727858), (5.3012878828887, -6.979626574719301, 28.73319541468733), 0.25034408974245487),
((5.3012878828887, -6.979626574719301, 28.73319541468733), (5.397824134529334, -7.295763315248981, 29.67698475209608), 0.25034408974245487),
((5.397824134529334, -7.295763315248981, 29.67698475209608), (5.494360386169968, -7.61190005577866, 30.62077408950483), 0.20390682574579033),
((5.494360386169968, -7.61190005577866, 30.62077408950483), (5.590896637810602, -7.928036796308341, 31.564563426913583), 0.20390682574579033),
((5.590896637810602, -7.928036796308341, 31.564563426913583), (5.6874328894512365, -8.244173536838021, 32.50835276432233), 0.18402591023557577),
((5.6874328894512365, -8.244173536838021, 32.50835276432233), (5.7839691410918705, -8.560310277367702, 33.452142101731084), 0.18402591023557577),
((5.7839691410918705, -8.560310277367702, 33.452142101731084), (5.880505392732505, -8.876447017897382, 34.39593143913984), 0.16608338398760714),
((5.880505392732505, -8.876447017897382, 34.39593143913984), (5.977041644373139, -9.192583758427062, 35.33972077654859), 0.16608338398760714),
((5.977041644373139, -9.192583758427062, 35.33972077654859), (6.073577896013773, -9.508720498956743, 36.28351011395734), 0.14989025404881542),
((6.073577896013773, -9.508720498956743, 36.28351011395734), (6.170114147654407, -9.824857239486423, 37.22729945136609), 0.14989025404881542),
((6.170114147654407, -9.824857239486423, 37.22729945136609), (6.266650399295041, -10.140993980016104, 38.171088788774846), 0.1352759542790559),
((6.266650399295041, -10.140993980016104, 38.171088788774846), (6.363186650935675, -10.457130720545784, 39.1148781261836), 0.1352759542790559),
((6.363186650935675, -10.457130720545784, 39.1148781261836), (6.459722902576309, -10.773267461075465, 40.05866746359235), 0.1285121565651031),
((6.459722902576309, -10.773267461075465, 40.05866746359235), (6.556259154216943, -11.089404201605145, 41.0024568010011), 0.1285121565651031),
((6.556259154216943, -11.089404201605145, 41.0024568010011), (6.652795405857577, -11.405540942134825, 41.946246138409855), 0.12208654873684793),
((6.652795405857577, -11.405540942134825, 41.946246138409855), (6.749331657498211, -11.721677682664506, 42.89003547581861), 0.12208654873684793),
((6.749331657498211, -11.721677682664506, 42.89003547581861), (6.845867909138845, -12.037814423194186, 43.83382481322736), 0.11598222130000553),
((6.845867909138845, -12.037814423194186, 43.83382481322736), (6.942404160779479, -12.353951163723867, 44.77761415063611), 0.11598222130000553),
((6.942404160779479, -12.353951163723867, 44.77761415063611), (7.038940412420113, -12.670087904253547, 45.721403488044864), 0.11018311023500525),
((7.038940412420113, -12.670087904253547, 45.721403488044864), (7.135476664060747, -12.986224644783228, 46.665192825453616), 0.11018311023500525),
((7.135476664060747, -12.986224644783228, 46.665192825453616), (7.294512814716705, -13.219830548689952, 47.62442991003931), 0.08974483193085074),
((7.294512814716705, -13.219830548689952, 47.62442991003931), (7.453548965372662, -13.453436452596677, 48.583666994625005), 0.08974483193085074),
((7.453548965372662, -13.453436452596677, 48.583666994625005), (7.673342581696902, -13.601952084712066, 49.54784222415566), 0.08099471081759278),
((7.673342581696902, -13.601952084712066, 49.54784222415566), (7.893136198021142, -13.750467716827455, 50.51201745368631), 0.08099471081759278),
((7.893136198021142, -13.750467716827455, 50.51201745368631), (8.171279175158444, -13.812265908807158, 51.47056712258054), 0.07309772651287748),
((8.171279175158444, -13.812265908807158, 51.47056712258054), (8.449422152295748, -13.87406410078686, 52.42911679147477), 0.07309772651287748),
((8.449422152295748, -13.87406410078686, 52.42911679147477), (8.782867097583438, -13.848467778707445, 53.37153882897076), 0.0659706981778719),
((8.782867097583438, -13.848467778707445, 53.37153882897076), (9.116312042871128, -13.822871456628029, 54.31396086646676), 0.0659706981778719),
((9.116312042871128, -13.822871456628029, 54.31396086646676), (9.501405663710791, -13.71016105915057, 55.22992989950722), 0.059538555105529384),
((9.501405663710791, -13.71016105915057, 55.22992989950722), (9.886499284550455, -13.597450661673111, 56.14589893254768), 0.059538555105529384),
((9.886499284550455, -13.597450661673111, 56.14589893254768), (10.271592905390118, -13.484740264195652, 57.06186796558814), 0.05656162735025291),
((10.271592905390118, -13.484740264195652, 57.06186796558814), (10.656686526229782, -13.372029866718194, 57.977836998628604), 0.05656162735025291),
((10.656686526229782, -13.372029866718194, 57.977836998628604), (11.041780147069446, -13.259319469240735, 58.893806031669065), 0.053733545982740265),
((11.041780147069446, -13.259319469240735, 58.893806031669065), (11.42687376790911, -13.146609071763276, 59.80977506470953), 0.053733545982740265),
((11.42687376790911, -13.146609071763276, 59.80977506470953), (11.811967388748773, -13.033898674285817, 60.72574409774999), 0.05104686868360325),
((11.811967388748773, -13.033898674285817, 60.72574409774999), (12.197061009588436, -12.921188276808358, 61.64171313079045), 0.05104686868360325),
((12.197061009588436, -12.921188276808358, 61.64171313079045), (12.5821546304281, -12.8084778793309, 62.55768216383091), 0.04849452524942309),
((12.5821546304281, -12.8084778793309, 62.55768216383091), (12.967248251267764, -12.69576748185344, 63.47365119687137), 0.04849452524942309),
((12.967248251267764, -12.69576748185344, 63.47365119687137), (13.360178706528975, -12.413748412710095, 64.34890596090739), 0.03949909390643791),
((13.360178706528975, -12.413748412710095, 64.34890596090739), (13.753109161790187, -12.13172934356675, 65.2241607249434), 0.03949909390643791),
((13.753109161790187, -12.13172934356675, 65.2241607249434), (14.14193745842224, -11.688970609464905, 66.03210704687002), 0.03564793225056021),
((14.14193745842224, -11.688970609464905, 66.03210704687002), (14.530765755054292, -11.246211875363059, 66.84005336879665), 0.03564793225056021),
((14.530765755054292, -11.246211875363059, 66.84005336879665), (14.903677542020631, -10.656166476391668, 67.55614220846269), 0.032172258856130585),
((14.903677542020631, -10.656166476391668, 67.55614220846269), (15.27658932898697, -10.066121077420277, 68.27223104812873), 0.032172258856130585),
((15.27658932898697, -10.066121077420277, 68.27223104812873), (15.622253870343094, -9.346717244449707, 68.87470440849938), 0.029035463617657853),
((15.622253870343094, -9.346717244449707, 68.87470440849938), (15.967918411699218, -8.627313411479136, 69.47717776887004), 0.029035463617657853),
((15.967918411699218, -8.627313411479136, 69.47717776887004), (16.27583286527072, -7.800409865938293, 69.94772980175668), 0.02620450591493621),
((16.27583286527072, -7.800409865938293, 69.94772980175668), (16.583747318842217, -6.973506320397449, 70.41828183464332), 0.02620450591493621),
((16.583747318842217, -6.973506320397449, 70.41828183464332), (16.891661772413716, -6.146602774856606, 70.88883386752997), 0.0248942806191894),
((16.891661772413716, -6.146602774856606, 70.88883386752997), (17.199576225985215, -5.319699229315763, 71.35938590041661), 0.0248942806191894),
((12.967248251267764, -12.69576748185344, 63.47365119687137), (13.352341872107427, -12.583057084375982, 64.38962022991183), 0.04376630903760433),
((13.352341872107427, -12.583057084375982, 64.38962022991183), (13.73743549294709, -12.470346686898523, 65.30558926295228), 0.04376630903760433),
((7.135476664060747, -12.986224644783228, 46.665192825453616), (7.2320129157013815, -13.302361385312908, 47.60898216286237), 0.09944025698709223),
((7.2320129157013815, -13.302361385312908, 47.60898216286237), (7.328549167342016, -13.618498125842589, 48.55277150027112), 0.09944025698709223),
((7.328549167342016, -13.618498125842589, 48.55277150027112), (7.42508541898265, -13.934634866372269, 49.49656083767987), 0.09446824413773762),
((7.42508541898265, -13.934634866372269, 49.49656083767987), (7.521621670623284, -14.25077160690195, 50.440350175088625), 0.09446824413773762),
((7.521621670623284, -14.25077160690195, 50.440350175088625), (7.618157922263918, -14.56690834743163, 51.38413951249738), 0.08974483193085074),
((7.618157922263918, -14.56690834743163, 51.38413951249738), (7.714694173904552, -14.88304508796131, 52.32792884990613), 0.08974483193085074),
((7.714694173904552, -14.88304508796131, 52.32792884990613), (7.811230425545186, -15.19918182849099, 53.27171818731488), 0.0852575903343082),
((7.811230425545186, -15.19918182849099, 53.27171818731488), (7.90776667718582, -15.515318569020671, 54.215507524723634), 0.0852575903343082),
((7.90776667718582, -15.515318569020671, 54.215507524723634), (8.072773447020337, -15.838102438591159, 55.147485710870654), 0.0694428401872336),
((8.072773447020337, -15.838102438591159, 55.147485710870654), (8.237780216854853, -16.160886308161647, 56.079463897017675), 0.0694428401872336),
((8.237780216854853, -16.160886308161647, 56.079463897017675), (8.470453608487041, -16.488744736206517, 56.995090427862166), 0.0626721632689783),
((8.470453608487041, -16.488744736206517, 56.995090427862166), (8.70312700011923, -16.816603164251386, 57.91071695870666), 0.0626721632689783),
((8.70312700011923, -16.816603164251386, 57.91071695870666), (9.002333452173305, -17.147938857465416, 58.80553099382881), 0.05656162735025291),
((9.002333452173305, -17.147938857465416, 58.80553099382881), (9.301539904227381, -17.479274550679445, 59.70034502895096), 0.05656162735025291),
((9.301539904227381, -17.479274550679445, 59.70034502895096), (9.665821712945062, -17.812473274871046, 60.569987124318054), 0.05104686868360325),
((9.665821712945062, -17.812473274871046, 60.569987124318054), (10.030103521662744, -18.145671999062646, 61.439629219685145), 0.05104686868360325),
((10.030103521662744, -18.145671999062646, 61.439629219685145), (10.457685942689439, -18.47911044354057, 62.27986256642466), 0.04606979898695193),
((10.457685942689439, -18.47911044354057, 62.27986256642466), (10.885268363716134, -18.812548888018494, 63.12009591316418), 0.04606979898695193),
((10.885268363716134, -18.812548888018494, 63.12009591316418), (11.31285078474283, -19.145987332496418, 63.960329259903695), 0.04376630903760433),
((11.31285078474283, -19.145987332496418, 63.960329259903695), (11.740433205769525, -19.47942577697434, 64.80056260664321), 0.04376630903760433),
((7.90776667718582, -15.515318569020671, 54.215507524723634), (8.004302928826455, -15.831455309550352, 55.159296862132386), 0.07694497527671314),
((8.004302928826455, -15.831455309550352, 55.159296862132386), (8.100839180467089, -16.147592050080032, 56.10308619954114), 0.07694497527671314),
((5.397824134529334, -7.295763315248981, 29.67698475209608), (5.494360386169968, -7.61190005577866, 30.620774089504827), 0.2259355409925655),
((5.494360386169968, -7.61190005577866, 30.620774089504827), (5.590896637810602, -7.92803679630834, 31.564563426913576), 0.2259355409925655),
((5.590896637810602, -7.92803679630834, 31.564563426913576), (5.6874328894512365, -8.24417353683802, 32.508352764322325), 0.2146387639429372),
((5.6874328894512365, -8.24417353683802, 32.508352764322325), (5.7839691410918705, -8.5603102773677, 33.45214210173108), 0.2146387639429372),
((5.7839691410918705, -8.5603102773677, 33.45214210173108), (5.880505392732505, -8.87644701789738, 34.39593143913983), 0.20390682574579033),
((5.880505392732505, -8.87644701789738, 34.39593143913983), (5.977041644373139, -9.19258375842706, 35.33972077654858), 0.20390682574579033),
((5.977041644373139, -9.19258375842706, 35.33972077654858), (6.073577896013773, -9.508720498956741, 36.283510113957334), 0.1937114844585008),
((6.073577896013773, -9.508720498956741, 36.283510113957334), (6.170114147654407, -9.824857239486422, 37.227299451366086), 0.1937114844585008),
((6.170114147654407, -9.824857239486422, 37.227299451366086), (6.316920186302061, -10.205333045794085, 38.14036360455091), 0.15777921478822676),
((6.316920186302061, -10.205333045794085, 38.14036360455091), (6.463726224949716, -10.585808852101747, 39.05342775773574), 0.15777921478822676),
((6.463726224949716, -10.585808852101747, 39.05342775773574), (6.659684768006373, -11.027728073563818, 39.92881775716769), 0.14239574134637464),
((6.659684768006373, -11.027728073563818, 39.92881775716769), (6.855643311063029, -11.469647295025888, 40.804207756599645), 0.14239574134637464),
